sample_index,evaluation_index,current_strategy,candidate_strategy,action,switched,reason_code,decision_margin,decision_threshold,reason
16767,130,knn_classifier,softmax_lr_0_20,switch,True,fixed_share_weight_advantage,0.02413126942967242,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.3557 - 0.3316 = 0.0241 >= 0.0150.
16895,131,softmax_lr_0_20,softmax_lr_0_20,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
17023,132,softmax_lr_0_20,knn_classifier,switch,True,fixed_share_weight_advantage,0.10892289935473698,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.3994 - 0.2905 = 0.1089 >= 0.0150.
17151,133,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
17279,134,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
17407,135,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
17535,136,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
17663,137,knn_classifier,softmax_lr_0_20,switch,True,fixed_share_weight_advantage,0.015317206672483652,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.3224 - 0.3071 = 0.0153 >= 0.0150.
17791,138,softmax_lr_0_20,knn_classifier,switch,True,fixed_share_weight_advantage,0.1087567927544684,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.3425 - 0.2337 = 0.1088 >= 0.0150.
17919,139,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
18047,140,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
18175,141,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
18303,142,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
18431,143,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
18559,144,knn_classifier,softmax_lr_0_10,switch,True,fixed_share_weight_advantage,0.09829210531012167,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.3537 - 0.2554 = 0.0983 >= 0.0150.
18687,145,softmax_lr_0_10,knn_classifier,switch,True,fixed_share_weight_advantage,0.12188917797821752,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.3494 - 0.2275 = 0.1219 >= 0.0150.
18815,146,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
