sample_index,evaluation_index,current_strategy,candidate_strategy,action,switched,reason_code,decision_margin,decision_threshold,reason
21631,168,sgd_lr_0_0001,sgd_lr_0_0001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
21759,169,sgd_lr_0_0001,sgd_lr_0_0001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
21887,170,sgd_lr_0_0001,sgd_lr_0_001,switch,True,recent_leader_advantage,0.005071471055249299,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.705143 - 0.700072 = 0.005071.
22015,171,sgd_lr_0_001,sgd_lr_0_001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
22143,172,sgd_lr_0_001,sgd_lr_0_001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
22271,173,sgd_lr_0_001,sgd_lr_0_0001,switch,True,recent_leader_advantage,0.011449540649139278,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.725783 - 0.714333 = 0.011450.
22399,174,sgd_lr_0_0001,sgd_lr_0_0001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
22527,175,sgd_lr_0_0001,sgd_lr_0_001,switch,True,recent_leader_advantage,0.002139112839306012,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.713898 - 0.711759 = 0.002139.
22655,176,sgd_lr_0_001,sgd_lr_0_001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
22783,177,sgd_lr_0_001,sgd_lr_0_001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
22911,178,sgd_lr_0_001,sgd_lr_0_0005,stay,False,recent_leader_margin_too_small,0.0001931962730046255,0.0005,Stay because the recent leader advantage is below the switching margin: 0.000193 < 0.000500.
23039,179,sgd_lr_0_001,sgd_lr_0_001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
23167,180,sgd_lr_0_001,sgd_lr_0_0001,switch,True,recent_leader_advantage,0.0030495990085142033,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.533835 - 0.530785 = 0.003050.
23295,181,sgd_lr_0_0001,sgd_lr_0_001,switch,True,recent_leader_advantage,0.0007566517739570067,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.487829 - 0.487072 = 0.000757.
23423,182,sgd_lr_0_001,sgd_lr_0_001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
23551,183,sgd_lr_0_001,sgd_lr_0_001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
23679,184,sgd_lr_0_001,sgd_lr_0_001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
23807,185,sgd_lr_0_001,sgd_lr_0_001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
23935,186,sgd_lr_0_001,sgd_lr_0_0001,stay,False,recent_leader_incumbent_floor,0.00974583941805185,0.0005,Stay because the candidate fails the incumbent floor check: 0.693993 + 0.002000 < 0.696077.
24063,187,sgd_lr_0_001,sgd_lr_0_001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
24191,188,sgd_lr_0_001,sgd_lr_0_001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
24319,189,sgd_lr_0_001,sgd_lr_0_0001,stay,False,recent_leader_incumbent_floor,0.00401390776858801,0.0005,Stay because the candidate fails the incumbent floor check: 0.695098 + 0.002000 < 0.697149.
24447,190,sgd_lr_0_001,sgd_lr_0_0001,stay,False,recent_leader_incumbent_floor,0.001607600999172898,0.0005,Stay because the candidate fails the incumbent floor check: 0.695182 + 0.002000 < 0.697214.
24575,191,sgd_lr_0_001,sgd_lr_0_0001,stay,False,recent_leader_incumbent_floor,0.0033594927255895524,0.0005,Stay because the candidate fails the incumbent floor check: 0.695138 + 0.002000 < 0.697141.
24703,192,sgd_lr_0_001,sgd_lr_0_001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
24831,193,sgd_lr_0_001,sgd_lr_0_0005,switch,True,recent_leader_advantage,0.0011399219812197048,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.869482 - 0.868342 = 0.001140.
24959,194,sgd_lr_0_0005,sgd_lr_0_0001,switch,True,recent_leader_advantage,0.006468945635826673,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.738071 - 0.731602 = 0.006469.
25087,195,sgd_lr_0_0001,sgd_lr_0_0001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
25215,196,sgd_lr_0_0001,sgd_lr_0_0001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
25343,197,sgd_lr_0_0001,sgd_lr_0_001,switch,True,recent_leader_advantage,0.01090621840264655,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.503371 - 0.492465 = 0.010906.
25471,198,sgd_lr_0_001,sgd_lr_0_0001,switch,True,recent_leader_advantage,0.010527605059281409,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.621782 - 0.611255 = 0.010528.
25599,199,sgd_lr_0_0001,sgd_lr_0_0001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
25727,200,sgd_lr_0_0001,sgd_lr_0_001,switch,True,recent_leader_advantage,0.012761669443293489,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.632539 - 0.619777 = 0.012762.
25855,201,sgd_lr_0_001,sgd_lr_0_001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
25983,202,sgd_lr_0_001,sgd_lr_0_001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
26111,203,sgd_lr_0_001,sgd_lr_0_001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
26239,204,sgd_lr_0_001,sgd_lr_0_001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
26367,205,sgd_lr_0_001,sgd_lr_0_001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
26495,206,sgd_lr_0_001,sgd_lr_0_0001,stay,False,recent_leader_incumbent_floor,0.005147406047529057,0.0005,Stay because the candidate fails the incumbent floor check: 0.694181 + 0.002000 < 0.696209.
26623,207,sgd_lr_0_001,sgd_lr_0_0001,switch,True,recent_leader_advantage,0.005738098597941388,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.553305 - 0.547567 = 0.005738.
26751,208,sgd_lr_0_0001,sgd_lr_0_0001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
26879,209,sgd_lr_0_0001,sgd_lr_0_0005,switch,True,recent_leader_advantage,0.002085901449558336,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.533668 - 0.531582 = 0.002086.
27007,210,sgd_lr_0_0005,sgd_lr_0_001,switch,True,recent_leader_advantage,0.00333055223098655,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.511946 - 0.508615 = 0.003331.
27135,211,sgd_lr_0_001,sgd_lr_0_001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
27263,212,sgd_lr_0_001,sgd_lr_0_001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
27391,213,sgd_lr_0_001,sgd_lr_0_0001,switch,True,recent_leader_advantage,0.02539620023130207,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.738148 - 0.712752 = 0.025396.
